Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Colin Selby","- - -",0,0,0,4,0,6,6.000000953674468,6.000000953674468,0,0.13333333333333333,0.57142857,0.666666666,0,95.08628476899246,3.000000476837234,2.79,4.329239426718847,5.339010000457355,0.008368497714400291,"Colin Selby",24986,681882
"Matt Wallner","MIN",0,0,0,1,0,1.1,0,0,0,0.3333333333333333,1,0.166666666,0,78.34089660644531,0,10.28,3.1625725746154787,5.434556546088212,0.007526354398578405,"Matt Wallner",26466,670242
"Willi Castro","MIN",0,0,0,2,0,1.1,0,0,0,0,1,0.5,0,75.14234924316406,0,11.25,3.1625725746154787,5.434556546088212,0.007504029665142298,"Willi Castro",17338,650489
"Danny Mendick","CHW",0,0,0,1,0,1,0,0,0,0.5,1,0.75,0,56.74022674560547,0,2.85,3.1625725746154787,4.677228194475174,0.0071700201369822025,"Danny Mendick",18889,664901
"Clayton Beeter","NYY",0,0,0,1,0,1,0,0,0,0.3333333333333333,1,0.666666666,0,96.13313802083333,0,10.03,3.1625725746154787,4.677228194475174,0.006945331580936909,"Clayton Beeter",27494,690925
"Jeff Criswell","COL",0,0,0,1,0,1,0,0,0,0.25,1,0.25,0,95.5795389811198,0,4.16,3.1625725746154787,4.677228194475174,0.006842076312750578,"Jeff Criswell",27608,676105
"Ernie Clement","TOR",0,0,0,1,0,1,0,0,0,0.4,0.5,0.4,0,74.18569946289062,9,6.47,3.1625725746154787,6.19188381433487,0.006262216251343489,"Ernie Clement",20352,676391
"Ildemaro Vargas","WSN",0,0,0,1,0,1,0,0,0,0.4,1,0.4,0,67.77119954427083,0,3.67,3.1625725746154787,6.19188381433487,0.006203667726367712,"Ildemaro Vargas",13324,545121
"Nick Loftin","KCR",0,0,0,1,0,1,0,0,0,0.3333333333333333,1,0.666666666,0,56.32548904418945,0,10.85,3.1625725746154787,3.1625725746154787,0.005830729845911264,"Nick Loftin",27630,679845
"Gerardo Reyes","OAK",0,0,0,3,0,4,4.5,6.75,0,0.3076923076923077,0.57142857,0.307692307,0,95.0901590983073,4.5,5.51,4.412572574615479,6.684556004405022,0.005654409062117338,"Gerardo Reyes",16306,622103
"Miguel Díaz","HOU",0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,90.99163818359375,0,10.03,3.1625725746154787,6.19188381433487,0.005540227051824331,"Miguel Diaz",18815,622766
"Grae Kessinger","HOU",0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,74.62267511541194,0,3.61,3.1625725746154787,6.19188381433487,0.005540227051824331,"Grae Kessinger",25813,666197
"Leo Rivas","SEA",0,0,0,1,0,1,0,0,0,0.25,1,0.25,0,47.27353737571023,0,8.99,3.1625725746154787,7.706539434194565,0.0054869153536856174,"Leo Rivas",21009,660844
"Seranthony Domínguez","- - -",3,4,4,50,0,47,10.531915962129549,2.8723407169444224,1.9148938112962814,0.24786324786324787,0.71428571,0.357142857,0.161290322,97.88530538168298,4.404255765981447,3.39,4.673211025749212,3.9053098506356583,0.005211740732192993,"Seranthony Dominguez",19249,622554
